ID,착과량(int)
TEST_1872,339.1816916415025
TEST_1873,363.45244199450286
TEST_1874,562.1889848171655
TEST_1875,643.3866152553318
TEST_1876,739.6375877764164
TEST_1877,42.17570968385039
TEST_1878,152.89482720851623
TEST_1879,602.7428028127232
TEST_1880,241.1749298386244
TEST_1881,257.8085352228671
TEST_1882,545.4637071237338
TEST_1883,155.74840798947756
TEST_1884,729.4346397481753
TEST_1885,519.7300584312788
TEST_1886,639.5515319660968
TEST_1887,219.47766500761892
TEST_1888,244.15378849500314
TEST_1889,682.5212166135872
TEST_1890,560.658978326925
TEST_1891,39.777273185311365
TEST_1892,235.1093052258147
TEST_1893,226.1396775945439
TEST_1894,361.5369020331096
TEST_1895,634.1445641010706
TEST_1896,650.1762740693782
TEST_1897,46.02109772858657
TEST_1898,351.90421041003094
TEST_1899,652.4497935204902
TEST_1900,351.4715628235598
TEST_1901,643.3306290917093
TEST_1902,401.63297700528244
TEST_1903,514.2172633366584
TEST_1904,250.68967773047493
TEST_1905,281.1676002959193
TEST_1906,526.8202282281729
TEST_1907,550.9033202706489
TEST_1908,639.8203892663663
TEST_1909,560.4606660105452
TEST_1910,46.00455216246428
TEST_1911,439.1314948654138
TEST_1912,646.4490711952587
TEST_1913,254.52452149827906
TEST_1914,748.0487633453067
TEST_1915,542.4742932648144
TEST_1916,348.23595422290396
TEST_1917,355.61475349430486
TEST_1918,354.95074585998054
TEST_1919,41.97700436878263
TEST_1920,686.56622596581
TEST_1921,140.7818742962646
TEST_1922,746.8829008213758
TEST_1923,39.49708727738734
TEST_1924,560.7248653365982
TEST_1925,460.6043130823307
TEST_1926,560.9224218350921
TEST_1927,547.4144435418551
TEST_1928,40.358449566418514
TEST_1929,456.2605279711287
TEST_1930,36.535998157284084
TEST_1931,37.52793748591143
TEST_1932,560.8640587226959
TEST_1933,297.5416582739191
TEST_1934,342.73706877960115
TEST_1935,458.78773241729317
TEST_1936,360.88863979565974
TEST_1937,573.5844082312531
TEST_1938,448.9755100052824
TEST_1939,249.1758474553878
TEST_1940,43.77945530150882
TEST_1941,417.33026592468235
TEST_1942,651.5409906467073
TEST_1943,557.5236238329438
TEST_1944,349.16389300164127
TEST_1945,447.1030923901671
TEST_1946,49.28185644596364
TEST_1947,201.04807881062928
TEST_1948,240.8275911598127
TEST_1949,448.8806441388663
TEST_1950,448.5017168943256
TEST_1951,648.8764278748514
TEST_1952,250.94785089678757
TEST_1953,157.8962524031269
TEST_1954,739.1332245290931
TEST_1955,546.161260624434
TEST_1956,440.75031051842296
TEST_1957,459.6625152777669
TEST_1958,585.150828567889
TEST_1959,40.49608339883609
TEST_1960,154.70210253584534
TEST_1961,355.2630125419235
TEST_1962,557.4434784161334
TEST_1963,266.9492324726155
TEST_1964,42.79206105690066
TEST_1965,43.37548509744595
TEST_1966,541.7332060347235
TEST_1967,571.1674685406387
TEST_1968,743.9488872616369
TEST_1969,348.88315087862355
TEST_1970,137.83349174970272
TEST_1971,143.54260809553045
TEST_1972,539.5543247207821
TEST_1973,121.52319223609038
TEST_1974,645.1025409740511
TEST_1975,291.234193452808
TEST_1976,501.8999582547736
TEST_1977,748.1364554010086
TEST_1978,143.00147030266078
TEST_1979,753.0819535404871
TEST_1980,448.795181152223
TEST_1981,453.0024173120695
TEST_1982,692.0345265135069
TEST_1983,564.1888111451209
TEST_1984,349.4476504143229
TEST_1985,158.3829107766133
TEST_1986,374.9487814512085
TEST_1987,165.02995959763467
TEST_1988,361.2243955960383
TEST_1989,755.319277871273
TEST_1990,730.6106317830297
TEST_1991,246.59529027040432
TEST_1992,42.306749735844235
TEST_1993,347.9350288092774
TEST_1994,470.9161172929222
TEST_1995,247.32760284717696
TEST_1996,42.44317901530126
TEST_1997,344.91080329951535
TEST_1998,346.9727182929378
TEST_1999,568.4748758467122
TEST_2000,246.56274307238652
TEST_2001,652.5901497312817
TEST_2002,181.24120773434456
TEST_2003,752.1822133091393
TEST_2004,413.10668095846853
TEST_2005,329.51869224008203
TEST_2006,246.73647297630492
TEST_2007,135.47026881857002
TEST_2008,249.53095150092145
TEST_2009,457.24568829049946
TEST_2010,656.9204674785977
TEST_2011,641.4953886748582
TEST_2012,549.0990829028226
TEST_2013,541.099472023668
TEST_2014,241.99313953775257
TEST_2015,366.3041746872589
TEST_2016,252.04265826947142
TEST_2017,234.3194647228176
TEST_2018,539.7510362689757
TEST_2019,344.15774551021065
TEST_2020,454.96991950884785
TEST_2021,626.1929927484128
TEST_2022,150.01081895261936
TEST_2023,449.96845823061875
TEST_2024,456.3461208280294
TEST_2025,341.4409774381927
TEST_2026,694.8828833753323
TEST_2027,102.69655879834927
TEST_2028,152.88074575823475
TEST_2029,700.341953255465
TEST_2030,45.68468607516982
TEST_2031,443.5568052488078
TEST_2032,193.1297885815596
TEST_2033,245.23811494526748
TEST_2034,152.07010934233395
TEST_2035,347.538680738443
TEST_2036,157.00491397891736
TEST_2037,173.19358770847293
TEST_2038,280.8494233875946
TEST_2039,657.8684005227805
TEST_2040,451.45469459297595
TEST_2041,136.66636479472334
TEST_2042,252.24678284440472
TEST_2043,192.6116120849534
TEST_2044,545.3510279802597
TEST_2045,592.4107194105834
TEST_2046,108.2443115205359
TEST_2047,516.5193082921122
TEST_2048,291.28883233816714
TEST_2049,252.00018096311453
TEST_2050,751.0169939625581
TEST_2051,450.0173137710519
TEST_2052,553.7498370933473
TEST_2053,644.4514123643121
TEST_2054,451.79499782592063
TEST_2055,354.21731228707444
TEST_2056,247.86619453968257
TEST_2057,160.4372310219782
TEST_2058,536.5779990802789
TEST_2059,710.1007764542188
TEST_2060,136.21357393593334
TEST_2061,349.2034928594014
TEST_2062,648.6467331620986
TEST_2063,756.2046449599173
TEST_2064,641.4596592264402
TEST_2065,557.7864940402638
TEST_2066,537.7417014014579
TEST_2067,257.85888736351893
TEST_2068,451.59048676483667
TEST_2069,373.0691258422008
TEST_2070,367.5410497155892
TEST_2071,244.40350125844094
TEST_2072,600.1532526576843
TEST_2073,749.3993404873079
TEST_2074,456.05896039464096
TEST_2075,450.38239177077867
TEST_2076,456.083572506508
TEST_2077,538.9873761549412
TEST_2078,361.6098353028276
TEST_2079,275.63533649369924
TEST_2080,543.6068116426284
TEST_2081,349.24998008274565
TEST_2082,654.3876702141383
TEST_2083,43.9122823788039
TEST_2084,333.86504059927836
TEST_2085,152.7934221148169
TEST_2086,348.57677191444515
TEST_2087,138.58917692162947
TEST_2088,43.02787164805127
TEST_2089,755.014692576714
TEST_2090,54.19160401097826
TEST_2091,626.0720386665511
TEST_2092,745.8336650889262
TEST_2093,347.5031739554716
TEST_2094,246.2569933296622
TEST_2095,252.546516208151
TEST_2096,549.0988657610255
TEST_2097,534.3819484143653
TEST_2098,752.3365498023459
TEST_2099,148.39096840261888
TEST_2100,256.03657307776115
TEST_2101,251.0763880689826
TEST_2102,436.49152307529533
TEST_2103,459.7689212929648
TEST_2104,739.2241471652741
TEST_2105,341.91409541459626
TEST_2106,212.87469200052377
TEST_2107,249.5527996565661
TEST_2108,346.0142027648846
TEST_2109,455.1782581165708
TEST_2110,160.4734732486193
TEST_2111,230.4265380077768
TEST_2112,653.511919899332
TEST_2113,743.809916951512
TEST_2114,646.3354205867512
TEST_2115,363.7694762289515
TEST_2116,629.2278755412565
TEST_2117,639.9174717465115
TEST_2118,103.37003379024489
TEST_2119,41.67602086088089
TEST_2120,557.7824588219323
TEST_2121,146.67239835490338
TEST_2122,553.3674752163855
TEST_2123,438.71853613044425
TEST_2124,551.5441199665776
TEST_2125,534.3331281505402
TEST_2126,650.7719145907695
TEST_2127,673.6081829418215
TEST_2128,349.0440160258468
TEST_2129,460.782821423926
TEST_2130,169.84408652750733
TEST_2131,555.2149152062734
TEST_2132,558.012233372469
TEST_2133,39.92707388643822
TEST_2134,251.36182126762785
TEST_2135,645.7538686645212
TEST_2136,226.7703753024266
TEST_2137,594.9704208036959
TEST_2138,41.007386567440896
TEST_2139,689.9916391578863
TEST_2140,330.3047157055301
TEST_2141,418.8563691573421
TEST_2142,554.751436179865
TEST_2143,445.7681377336165
TEST_2144,268.04549325810785
TEST_2145,372.01530807590143
TEST_2146,47.61295297107011
TEST_2147,353.75795379773007
TEST_2148,442.16497563886026
TEST_2149,141.1319326310725
TEST_2150,382.70215464863435
TEST_2151,157.33106423135456
TEST_2152,645.2362371137019
TEST_2153,140.79097370037744
TEST_2154,155.4726547132728
TEST_2155,332.3606349601194
TEST_2156,353.2478968604134
TEST_2157,752.667070863259
TEST_2158,46.19327700188008
TEST_2159,743.473214052045
TEST_2160,296.68846300675733
TEST_2161,350.3696915144791
TEST_2162,450.31168212164476
TEST_2163,627.6516704853525
TEST_2164,249.92591315531632
TEST_2165,540.5292926463227
TEST_2166,161.24793874537465
TEST_2167,37.255034517627585
TEST_2168,341.35434956583873
TEST_2169,449.0488212389791
TEST_2170,340.70464953713457
TEST_2171,636.9191520830086
TEST_2172,630.1182032983518
TEST_2173,357.86753602379434
TEST_2174,158.7236807970364
TEST_2175,155.7881262243669
TEST_2176,460.2686682287032
TEST_2177,149.96748000253743
TEST_2178,702.788804851661
TEST_2179,560.4006793219093
TEST_2180,560.5539516376753
TEST_2181,239.19115951154566
TEST_2182,450.4774519864902
TEST_2183,244.85953890024675
TEST_2184,756.5247836025317
TEST_2185,649.5475279499908
TEST_2186,36.452708393691374
TEST_2187,462.5331628885653
TEST_2188,751.4905444515838
TEST_2189,458.17405991481445
TEST_2190,750.902117205728
TEST_2191,144.8013340987833
TEST_2192,639.8421321204647
TEST_2193,538.8287140409395
TEST_2194,255.39471665705844
TEST_2195,246.6490064176271
TEST_2196,440.8205301345938
TEST_2197,437.69392480317697
TEST_2198,357.6082755326645
TEST_2199,651.2529004691002
TEST_2200,169.32307032386103
TEST_2201,623.1274126594291
TEST_2202,545.9023107999263
TEST_2203,750.7749601863104
TEST_2204,329.70578250048874
TEST_2205,368.82238411872777
TEST_2206,241.09699258212495
TEST_2207,94.99651974331084
